tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
6963,The Weather Man,The Weather Man,en,2005.0,2005-10-20,101.0,Released,"Comedy, Drama","new york, chicago, midlife crisis, television, daughter, father, weatherman, terminal illness, wettermann",Gore Verbinski,"Nicolas Cage, Michael Caine, Hope Davis, Gemmenne de la Peña, Nicholas Hoult","A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",Dave Spritz is about to take his best shot . . . at life,6.0,289,14.031377,20000000.0,12482775.0,"Paramount Pictures, Escape Artists, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG","Germany, United States of America","Český, English",
15070,Undisputed,Undisputed,en,2002.0,2002-08-23,96.0,Released,"Action, Adventure, Drama, Thriller",sport,Walter Hill,"Wesley Snipes, Ving Rhames, Peter Falk, Michael Rooker, Jon Seda","Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",Two Enemies ... The Mob ... The Ultimate Showdown.,6.1,139,17.227376,20000000.0,12398628.0,"Miramax Films, Amen Ra Films",United States of America,English,
12797,Ghost Town,Ghost Town,en,2008.0,2008-09-19,102.0,Released,"Comedy, Fantasy, Romance","dying and death, misanthrope, lecture, cardiopulmonery resuscitation",David Koepp,"Ricky Gervais, Greg Kinnear, Téa Leoni, Billy Campbell, Jordan Carlos","Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",He sees dead people... and they annoy him.,6.4,286,17.98817,,,"DreamWorks SKG, Spyglass Entertainment, Pariah",United States of America,"English, Español",
17134,12 Rounds,12 Rounds,en,2009.0,2009-03-19,108.0,Released,"Action, Adventure, Drama, Thriller","police, cops, cat and mouse, family, revenge drama",Renny Harlin,"John Cena, Aidan Gillen, Ashley Scott, Steve Harris, Brian J. White","When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.",Survive all 12,5.7,220,15.66135,20000000.0,17280326.0,"The Mark Gordon Company, Fox Atomic, 20th Century Fox Home Entertainment",United States of America,"Český, English",http://www.12rounds-movie.com/
41402,Let Me In,Let Me In,en,2010.0,2010-10-01,116.0,Released,"Drama, Horror, Mystery","vampire, child vampire, remake, bully, young boy, biting, dead boy, hammer horror, 1980s",Matt Reeves,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Elias Koteas, Sasha Barrese",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,Innocence dies. Abby doesn't.,6.7,641,19.705311,20000000.0,24145613.0,"Hammer Film Productions, EFTI, Exclusive Media Group","United Kingdom, United States of America",English,http://www.letmein-movie.com
18885,3 Ninjas Kick Back,3 Ninjas Kick Back,en,1994.0,1994-05-06,93.0,Released,"Adventure, Action, Comedy, Family","underdog, hero, friendship, treasure hunt, friends, revenge, rivalry, good vs evil, youth, danger, escapade, young heroes, siblings relations, vigilantism, heroic mission",Charles T. Kanganis,"Victor Wong, Max Elliott Slade, Sean Fox, J. Evan Bonifant, Caroline Junko King","During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.","Colt, Rocky and Tum Tum are back for bigger kicks in an all new adventure",4.5,48,2.645722,,,"TriStar Pictures, Sheen Productions, Ben-Ami/Leeds Productions","Japan, United States of America","English, Français",
4953,Be Kind Rewind,Be Kind Rewind,en,2008.0,2008-01-20,102.0,Released,"Drama, Comedy","camcorder, videoband, delusion, nuclear power plant, video store",Michel Gondry,"Jack Black, Yasiin Bey, Danny Glover, Mia Farrow, Marcus Carl Franklin","A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.","You name it, we shoot it.",6.2,424,17.662683,,,"New Line Cinema, Partizan, Focus Features","United States of America, United Kingdom",English,
10773,Mrs Henderson Presents,Mrs Henderson Presents,en,2005.0,2005-09-09,103.0,Released,"Comedy, Drama","world war ii, widow, musical, theatre milieu, nacktrevue, variety",Stephen Frears,"Judi Dench, Bob Hoskins, Will Young, Christopher Guest, Kelly Reilly","Eccentric 70-year-old widow purchases the Windmill Theatre in London as a post-widowhood hobby. After starting an innovative continuous variety review, which is copied by other theaters, they begin to lose money. Mrs Henderson suggests they add female nudity similar to the Moulin Rouge in Paris",,6.4,62,2.894154,,,,United Kingdom,English,
146198,Triple 9,Triple 9,en,2016.0,2016-02-19,115.0,Released,"Action, Thriller","heist, betrayal, dirty cop",John Hillcoat,"Casey Affleck, Chiwetel Ejiofor, Woody Harrelson, Kate Winslet, Anthony Mackie",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,The Code on the Street is Never Black & White,5.6,797,29.371987,20000000.0,12639297.0,"Worldview Entertainment, Anonymous Content, MadRiver Pictures",United States of America,English,http://triple9movie.com/
2639,Deconstructing Harry,Deconstructing Harry,en,1997.0,1997-08-26,96.0,Released,"Comedy, Drama","new york, writer's block, insanity, independent film, author",Woody Allen,"Woody Allen, Kirstie Alley, Billy Crystal, Judy Davis, Caroline Aaron","This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,7.3,187,11.352693,20000000.0,10686841.0,Fine Line Features,United States of America,English,
10563,Three to Tango,Three to Tango,en,1999.0,1999-10-22,98.0,Released,"Comedy, Romance","gay, dance, architect, artist, tango, business man, spying, partnership, chief executive officer, deception, business partner, affair",Damon Santostefano,"Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt, Cylk Cozart",Oscar and Peter land a career-making opportunity when a Chicago tycoon chooses them to compete for the design of a cultural center. The tycoon mistakenly believes that Oscar is gay and has him spy on his mistress Amy. Oscar goes along with it and ends up falling in love with Amy.,All's fair in the war of love.,5.4,62,7.553773,20000000.0,,"Village Roadshow Pictures, Warner Bros.","Australia, United States of America",English,
295964,Burnt,Burnt,en,2015.0,2015-10-02,100.0,Released,Drama,"london england, cook, restaurant, diva, career, kitchen, redemption, drug, drug addict, chef, come back",John Wells,"Bradley Cooper, Sienna Miller, Lily James, Alicia Vikander, Uma Thurman","Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",Never underestimate a man with everything to lose.,6.3,950,30.477114,20000000.0,36606743.0,"Double Feature Films, PeaPie Films, 3 Arts Entertainment",United States of America,"Français, English",http://burntmovie.com/
5971,We're No Angels,We're No Angels,en,1989.0,1989-12-15,106.0,Released,"Comedy, Crime, Drama","prison, prisoner, independent film",Neil Jordan,"Robert De Niro, Sean Penn, Demi Moore, Hoyt Axton, Bruno Kirby",Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,Escaped convicts disguised as priests. It'll take a miracle to get away with this one.,5.6,105,9.927018,20000000.0,,Paramount Pictures,United States of America,"English, Magyar, Italiano",
9716,Everyone Says I Love You,Everyone Says I Love You,en,1996.0,1996-12-06,101.0,Released,"Music, Comedy, Romance","paris, venice, adultery, robbery, lovesickness, dancer, airport, broken engagement, infidelity, montmartre, winter, marriage proposal, new love, restaurant, gondola",Woody Allen,"Drew Barrymore, Diva Gray, Natasha Lyonne, Edward Norton, Woody Allen",A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,,6.5,147,12.379781,20000000.0,,Miramax Films,United States of America,English,
11835,Death Sentence,Death Sentence,en,2007.0,2007-08-31,105.0,Released,"Action, Crime, Drama, Thriller","loss of son, repayment, revenge, murder, gang, police officer killed, hospital, extreme violence, justice, hoodlum, semiautomatic pistol, finger gun",James Wan,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett, John Goodman","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",Protect what's yours.,6.5,297,12.643703,20000000.0,16974459.0,"Twentieth Century Fox Film Corporation, Dune Entertainment, Baldwin Entertainment Group",United States of America,English,
26171,Everybody's Fine,Everybody's Fine,en,2009.0,2009-12-04,99.0,Released,Drama,"family relationships, doctor, retired, visit, widower, duringcreditsstinger, heart trouble",Kirk Jones,"Robert De Niro, Drew Barrymore, Kate Beckinsale, Sam Rockwell, Melissa Leo","Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",Frank's travelling light but carrying excess baggage.,6.5,284,15.440465,21000000.0,,"Miramax Films, Hollywood Gang Productions, Radar Pictures",United States of America,English,http://www.everybodysfinemovie.com/
31117,Superbabies: Baby Geniuses 2,Superbabies: Baby Geniuses 2,en,2004.0,2004-08-27,88.0,Released,"Comedy, Family","baby, baseball, scientific study, computer, genius, mind control, good vs evil, baby geniuses",Bob Clark,"Jon Voight, Scott Baio, Vanessa Angel, Skyler Shaye, Whoopi Goldberg","Following on from the plot of the last movie, babies can communicate with each other using 'baby talk', and have an innate knowledge of the secrets of the universe. The baby geniuses become involved in a scheme by media mogul Bill Biscane (Jon Voight). Helping the geniuses is a legendary superbaby named Kahuna. He joins up with several other babies in an attempt to stop Biscane, who intends to use a state-of-the-art satellite system to control the world's population.",Meet the new generation of superheroes.,1.9,35,5.886228,,9109322.0,"Crystal Sky Worldwide, Triumph Films","Germany, United Kingdom, United States of America",English,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html
